Rewards,Factor rewards,Episode rewards
0.0,,0.5067967867952123
0.0,,0.7609903930662126
0.0,,0.5451719468531661
0.0,,0.7740524986717705
0.0,,0.535367669677502
0.0,,0.33855315943405256
0.0,,0.19683543460396757
0.0,,0.6289327302485271
0.0,,0.4705994210429042
0.0,,0.3666807808848467
0.0,,0.10137888527142146
0.0,,0.39654630396229185
0.0,,0.8143660903226626
0.0,,0.2110846675172915
0.0,,0.40429531150477066
0.0,,0.8708403273662975
0.0,,0.8564224195159132
0.0,,0.7354152721742481
0.0,,0.40429531150477066
0.0,,0.6289327302485271
0.0,,0.35948955219112333
0.0,,0.7609903930662126
0.0,,0.6400983741301648
0.0,,0.6289327302485271
0.0,,0.8564224195159132
0.0,,0.7740524986717705
0.0,,0.6289327302485271
0.0,,0.7228975458561383
0.0,,0.41216036881297796
0.0,,0.4282450499960561
0.0,,0.9305773846875
0.0,,0.748112074079569
0.0,,0.4201431021788447
0.0,,0.6983902959935437
0.0,,0.5451719468531661
0.0,,0.8281878958625764
0.0,,0.1313598607942412
0.0,,0.034699591926878486
0.0,,0.7354152721742481
0.0,,0.651425369952079
0.0,,0.39654630396229185
0.0,,0.6400983741301648
0.0,,0.4282450499960561
0.0,,0.5652128115331708
0.0,,0.6400983741301648
0.0,,0.5963834084084697
0.0,,0.8143660903226626
0.0,,0.3185433384308424
0.0,,0.3454271732264907
0.0,,0.3666807808848467
0.0,,0.2110846675172915
0.0,,0.748112074079569
0.0,,0.5858427044532544
0.0,,0.40429531150477066
0.0,,0.44481294704536556
0.0,,0.5161819287499748
0.0,,0.8422057857898002
0.0,,0.7105566325371733
0.0,,0.1461791961858466
0.0,,0.7609903930662126
0.0,,0.47945079722877554
0.0,,0.5963834084084697
0.0,,0.5161819287499748
0.0,,0.651425369952079
0.0,,0.5067967867952123
0.0,,0.8007379544082897
0.0,,0.6179264343918842
0.0,,0.6863961827366267
0.0,,0.3666807808848467
0.0,,0.5963834084084697
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.7609903930662126
0.0,,0.7740524986717705
0.0,,0.9153279003553803
0.0,,0.575453133024107
0.0,,0.748112074079569
0.0,,0.7740524986717705
0.0,,0.6745721600183461
0.0,,0.7740524986717705
0.0,,0.7105566325371733
0.0,,0.5652128115331708
0.0,,0.8281878958625764
0.0,,0.7228975458561383
0.0,,0.8007379544082897
0.0,,0.6983902959935437
0.0,,0.8281878958625764
0.0,,0.7354152721742481
0.0,,0.7740524986717705
0.0,,0.748112074079569
0.0,,0.8422057857898002
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.44481294704536556
0.0,,0.7609903930662126
0.0,,0.8281878958625764
0.0,,0.7873008928218865
0.0,,0.7740524986717705
0.0,,0.7354152721742481
0.0,,0.9002904040880242
0.0,,0.6070773266444218
0.0,,0.8422057857898002
0.0,,0.5652128115331708
0.0,,0.5858427044532544
0.0,,0.8281878958625764
0.0,,0.6745721600183461
0.0,,0.8708403273662975
0.0,,0.6400983741301648
0.0,,0.7105566325371733
0.0,,0.6400983741301648
0.0,,0.6983902959935437
0.0,,0.43646776899083806
0.0,,0.575453133024107
0.0,,0.5451719468531661
0.0,,0.7354152721742481
0.0,,0.7105566325371733
0.0,,0.7609903930662126
0.0,,0.5652128115331708
0.0,,0.7228975458561383
0.50625,,0.7105566325371733
0.0,,0.7873008928218865
0.0,,0.7609903930662126
0.0,,0.5652128115331708
0.0,,0.7609903930662126
0.0,,0.8564224195159132
0.0,,0.6983902959935437
0.0,,0.748112074079569
0.0,,0.8143660903226626
0.0,,0.46187708899839114
0.0,,0.8708403273662975
0.0,,0.8007379544082897
0.0,,0.8564224195159132
0.0,,0.7354152721742481
0.0,,0.9153279003553803
0.0,,0.7609903930662126
0.0,,0.8564224195159132
0.0,,0.7609903930662126
0.0,,0.6983902959935437
0.0,,0.7740524986717705
0.0,,0.8854620694005556
0.0,,0.7873008928218865
0.0,,0.5652128115331708
0.0,,0.7354152721742481
0.0,,0.7228975458561383
0.0,,0.7873008928218865
0.0,,0.7873008928218865
0.0,,0.8143660903226626
0.0,,0.7105566325371733
0.0,,0.6289327302485271
0.0,,0.7740524986717705
0.0,,0.7105566325371733
0.0,,0.7609903930662126
0.0,,0.8422057857898002
0.0,,0.7740524986717705
0.0,,0.7609903930662126
0.0,,0.6400983741301648
0.0,,0.8143660903226626
0.0,,0.7354152721742481
0.0,,0.6289327302485271
0.0,,0.748112074079569
0.0,,0.38891188202963095
0.0,,0.7354152721742481
0.0,,0.6070773266444218
0.0,,0.7740524986717705
0.0,,0.7609903930662126
0.0,,0.5858427044532544
0.0,,0.13497442802622603
0.0,,0.8281878958625764
0.0,,0.7740524986717705
0.0,,0.748112074079569
0.0,,0.5652128115331708
0.0,,0.8007379544082897
0.0,,0.7873008928218865
0.0,,0.6629159313060908
0.0,,0.5963834084084697
0.0,,0.8143660903226626
0.0,,0.9002904040880242
0.0,,0.8564224195159132
0.0,,0.6983902959935437
0.0,,0.8854620694005556
0.0,,0.748112074079569
0.0,,0.8564224195159132
0.0,,0.6745721600183461
0.0,,0.7873008928218865
0.0,,0.7740524986717705
0.0,,0.7873008928218865
0.0,,0.7740524986717705
0.0,,0.9002904040880242
0.0,,0.5257049197562982
0.0,,0.41216036881297796
0.0,,0.8564224195159132
0.0,,0.5161819287499748
0.0,,0.8854620694005556
0.0,,0.7740524986717705
0.0,,0.6863961827366267
0.0,,0.9002904040880242
0.0,,0.8281878958625764
0.0,,0.8708403273662975
0.0,,0.6983902959935437
0.0,,0.575453133024107
0.0,,0.7873008928218865
0.0,,0.8143660903226626
0.0,,0.6629159313060908
0.0,,0.8007379544082897
0.0,,0.8281878958625764
0.0,,0.8422057857898002
0.0,,0.7740524986717705
0.0,,0.7740524986717705
0.0,,0.8708403273662975
0.0,,0.7354152721742481
0.0,,0.8564224195159132
0.0,,0.7873008928218865
0.0,,0.8564224195159132
0.0,,0.8422057857898002
0.0,,0.8143660903226626
0.0,,0.8007379544082897
0.0,,0.7105566325371733
0.0,,0.8281878958625764
0.0,,0.9002904040880242
0.0,,0.8564224195159132
0.0,,0.6983902959935437
0.0,,0.7105566325371733
0.0,,0.8007379544082897
0.0,,0.6863961827366267
0.0,,0.6179264343918842
0.0,,0.8422057857898002
0.0,,0.7609903930662126
0.0,,0.9002904040880242
0.0,,0.6745721600183461
0.0,,0.6179264343918842
0.0,,0.5161819287499748
0.0,,0.6745721600183461
0.0,,0.7228975458561383
0.0,,0.748112074079569
0.0,,0.6629159313060908
0.0,,0.535367669677502
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.8281878958625764
0.0,,0.7609903930662126
0.0,,0.7740524986717705
0.0,,0.4975477294866701
0.0,,0.8422057857898002
0.0,,0.7228975458561383
0.0,,0.4705994210429042
0.0,,0.5451719468531661
0.0,,0.8708403273662975
0.0,,0.7105566325371733
0.0,,0.7354152721742481
0.0,,0.8281878958625764
0.0,,0.8422057857898002
0.0,,0.7873008928218865
0.0,,0.8422057857898002
0.0,,0.6179264343918842
0.0,,0.8281878958625764
0.0,,0.6745721600183461
0.0,,0.8281878958625764
0.0,,0.7873008928218865
0.0,,0.8708403273662975
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.748112074079569
0.0,,0.6983902959935437
0.0,,0.6629159313060908
0.0,,0.4975477294866701
0.0,,0.748112074079569
0.0,,0.6179264343918842
0.0,,0.47945079722877554
0.0,,0.7228975458561383
0.0,,0.9002904040880242
0.0,,0.5963834084084697
0.0,,0.7354152721742481
0.0,,0.8281878958625764
0.0,,0.8007379544082897
0.0,,0.7228975458561383
0.0,,0.651425369952079
0.0,,0.7740524986717705
0.0,,0.7740524986717705
0.0,,0.8422057857898002
0.0,,0.7740524986717705
0.0,,0.7740524986717705
0.0,,0.6983902959935437
0.0,,0.9305773846875
0.0,,0.7105566325371733
0.0,,0.8708403273662975
0.0,,0.6179264343918842
0.0,,0.8854620694005556
0.0,,0.9153279003553803
0.0,,0.7354152721742481
0.0,,0.8281878958625764
0.0,,0.7873008928218865
0.0,,0.748112074079569
0.0,,0.7354152721742481
0.0,,0.8422057857898002
0.0,,0.6289327302485271
0.0,,0.8422057857898002
0.0,,0.6745721600183461
0.0,,0.7740524986717705
0.0,,0.748112074079569
0.0,,0.47945079722877554
0.0,,0.6863961827366267
0.0,,0.7873008928218865
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.8422057857898002
0.0,,0.6745721600183461
0.0,,0.7354152721742481
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.9153279003553803
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.6745721600183461
0.0,,0.7740524986717705
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.7873008928218865
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.9305773846875
0.0,,0.9153279003553803
0.0,,0.748112074079569
0.0,,0.7105566325371733
0.0,,0.8708403273662975
0.0,,0.748112074079569
0.0,,0.8007379544082897
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.6863961827366267
0.0,,0.7873008928218865
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.7740524986717705
0.0,,0.7873008928218865
0.0,,0.8708403273662975
0.0,,0.7740524986717705
0.0,,0.651425369952079
0.0,,0.8422057857898002
0.0,,0.8708403273662975
0.0,,0.7740524986717705
0.0,,0.7354152721742481
0.0,,0.8007379544082897
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.9002904040880242
0.0,,0.8854620694005556
0.0,,0.6983902959935437
0.0,,0.9153279003553803
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.651425369952079
0.0,,0.7740524986717705
0.0,,0.8854620694005556
0.0,,0.8007379544082897
0.0,,0.651425369952079
0.0,,0.8564224195159132
0.0,,0.8281878958625764
0.0,,0.8281878958625764
0.0,,0.9002904040880242
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.8007379544082897
0.0,,0.8007379544082897
0.0,,0.9153279003553803
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.575453133024107
0.0,,0.7354152721742481
0.0,,0.7873008928218865
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.6179264343918842
0.0,,0.9305773846875
0.0,,0.8143660903226626
0.0,,0.6070773266444218
0.0,,0.8143660903226626
0.0,,0.7228975458561383
0.0,,0.6629159313060908
0.0,,0.8854620694005556
0.0,,0.8007379544082897
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.5858427044532544
0.0,,0.7354152721742481
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.7873008928218865
0.0,,0.7354152721742481
0.0,,0.7228975458561383
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8143660903226626
0.0,,0.8143660903226626
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.7105566325371733
0.0,,0.7609903930662126
0.0,,0.8564224195159132
0.0,,0.7609903930662126
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.8708403273662975
0.0,,0.8564224195159132
0.0,,0.7740524986717705
0.0,,0.8708403273662975
0.0,,0.7228975458561383
0.0,,0.7740524986717705
0.0,,0.7873008928218865
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8007379544082897
0.0,,0.8281878958625764
0.0,,0.8422057857898002
0.0,,0.535367669677502
0.0,,0.8281878958625764
0.0,,0.8281878958625764
0.0,,0.9153279003553803
0.0,,0.8708403273662975
0.0,,0.9305773846875
0.0,,0.748112074079569
0.0,,0.8143660903226626
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.8281878958625764
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.748112074079569
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.9305773846875
0.0,,0.9153279003553803
0.0,,0.9153279003553803
0.0,,0.9153279003553803
0.0,,0.8564224195159132
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.8564224195159132
0.0,,0.8143660903226626
0.0,,0.9153279003553803
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.8007379544082897
0.0,,0.7873008928218865
0.0,,0.7228975458561383
0.0,,0.8007379544082897
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.7740524986717705
0.0,,0.9305773846875
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.7740524986717705
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.7354152721742481
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.8281878958625764
0.0,,0.748112074079569
0.0,,0.8854620694005556
0.0,,0.7105566325371733
0.0,,0.7873008928218865
0.0,,0.8422057857898002
0.0,,0.8143660903226626
0.0,,0.7609903930662126
0.0,,0.748112074079569
0.0,,0.8281878958625764
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.8422057857898002
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.8143660903226626
0.0,,0.8007379544082897
0.0,,0.8281878958625764
0.0,,0.6863961827366267
0.0,,0.8281878958625764
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8143660903226626
0.0,,0.9153279003553803
0.0,,0.7228975458561383
0.0,,0.8422057857898002
0.0,,0.8007379544082897
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.7873008928218865
0.0,,0.7354152721742481
0.0,,0.9153279003553803
0.0,,0.8422057857898002
0.0,,0.8422057857898002
0.0,,0.748112074079569
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.8281878958625764
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.8422057857898002
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.9002904040880242
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8007379544082897
0.0,,0.8007379544082897
0.0,,0.9305773846875
0.0,,0.9153279003553803
0.0,,0.7228975458561383
0.0,,0.8281878958625764
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.8007379544082897
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.7228975458561383
0.0,,0.8854620694005556
0.0,,0.7740524986717705
0.0,,0.6983902959935437
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.6863961827366267
0.0,,0.8564224195159132
0.0,,0.8281878958625764
0.0,,0.8854620694005556
0.0,,0.7740524986717705
0.0,,0.8708403273662975
0.0,,0.9305773846875
0.0,,0.7740524986717705
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.8143660903226626
0.0,,0.8007379544082897
0.0,,0.8854620694005556
0.0,,0.8143660903226626
0.0,,0.9002904040880242
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.8708403273662975
0.0,,0.8007379544082897
0.0,,0.8143660903226626
0.0,,0.8007379544082897
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.8143660903226626
0.0,,0.7609903930662126
0.0,,0.8143660903226626
0.0,,0.8564224195159132
0.0,,0.8007379544082897
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.7105566325371733
0.0,,0.8564224195159132
0.0,,0.9002904040880242
0.0,,0.8281878958625764
0.0,,0.8007379544082897
0.0,,0.8143660903226626
0.0,,0.6983902959935437
0.0,,0.7740524986717705
0.0,,0.7873008928218865
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.8143660903226626
0.0,,0.8281878958625764
0.0,,0.7105566325371733
0.0,,0.9305773846875
0.0,,0.9153279003553803
0.0,,0.8564224195159132
0.0,,0.8007379544082897
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.7609903930662126
0.0,,0.9305773846875
0.0,,0.8422057857898002
0.0,,0.9153279003553803
0.0,,0.9153279003553803
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.8281878958625764
0.0,,0.9002904040880242
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.8143660903226626
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.7873008928218865
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.6289327302485271
0.0,,0.9305773846875
0.0,,0.8708403273662975
0.0,,0.9305773846875
0.0,,0.7354152721742481
0.0,,0.9002904040880242
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8007379544082897
0.0,,0.9153279003553803
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.9305773846875
0.0,,0.8281878958625764
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8143660903226626
0.0,,0.9002904040880242
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.9002904040880242
0.0,,0.9153279003553803
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.9153279003553803
0.0,,0.8708403273662975
0.0,,0.9305773846875
0.0,,0.9002904040880242
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.9002904040880242
0.0,,0.9153279003553803
0.0,,0.8422057857898002
0.0,,0.8007379544082897
0.0,,0.7873008928218865
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.9305773846875
0.0,,0.8007379544082897
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.6983902959935437
0.0,,0.9305773846875
0.0,,0.8007379544082897
0.0,,0.8854620694005556
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.8564224195159132
0.0,,0.9305773846875
0.0,,0.8281878958625764
0.0,,0.9002904040880242
0.0,,0.8422057857898002
0.0,,0.8007379544082897
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.7609903930662126
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8564224195159132
0.0,,0.9002904040880242
0.0,,0.8143660903226626
0.0,,0.9002904040880242
0.0,,0.7354152721742481
0.0,,0.8143660903226626
0.0,,0.9002904040880242
0.0,,0.9002904040880242
0.0,,0.9002904040880242
0.0,,0.8143660903226626
0.0,,0.8422057857898002
0.0,,0.9153279003553803
0.0,,0.748112074079569
0.0,,0.7354152721742481
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.8007379544082897
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.8422057857898002
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.748112074079569
0.0,,0.7740524986717705
0.0,,0.9153279003553803
0.0,,0.8007379544082897
0.0,,0.8422057857898002
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.7354152721742481
0.0,,0.8143660903226626
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.8007379544082897
0.0,,0.8422057857898002
0.0,,0.8143660903226626
0.0,,0.7873008928218865
0.0,,0.8422057857898002
0.0,,0.6400983741301648
0.0,,0.8564224195159132
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.7228975458561383
0.0,,0.9305773846875
0.0,,0.8422057857898002
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8007379544082897
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.7609903930662126
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.525,,0.7609903930662126
0.0,,0.7354152721742481
0.0,,0.9002904040880242
0.0,,0.7740524986717705
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.7354152721742481
0.0,,0.8007379544082897
0.0,,0.9002904040880242
0.0,,0.8281878958625764
0.0,,0.8854620694005556
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.9153279003553803
0.0,,0.9002904040880242
0.0,,0.9305773846875
0.0,,0.8708403273662975
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8281878958625764
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.8143660903226626
0.0,,0.8281878958625764
0.0,,0.8854620694005556
0.0,,0.9153279003553803
0.0,,0.9002904040880242
0.0,,0.9002904040880242
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.9002904040880242
0.0,,0.9153279003553803
0.0,,0.8143660903226626
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8281878958625764
0.0,,0.9002904040880242
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.8007379544082897
0.0,,0.7873008928218865
0.0,,0.8708403273662975
0.0,,0.8143660903226626
0.0,,0.9153279003553803
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.8143660903226626
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.9153279003553803
0.0,,0.8708403273662975
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8422057857898002
0.0,,0.8422057857898002
0.0,,0.9002904040880242
0.0,,0.8564224195159132
0.0,,0.8564224195159132
0.0,,0.8422057857898002
0.0,,0.8281878958625764
0.0,,0.9153279003553803
0.0,,0.8143660903226626
0.0,,0.8854620694005556
0.0,,0.9153279003553803
0.0,,0.8281878958625764
0.0,,0.9153279003553803
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.8854620694005556
0.0,,0.9305773846875
0.0,,0.8281878958625764
0.0,,0.8708403273662975
0.0,,0.6983902959935437
0.0,,0.9002904040880242
0.0,,0.9305773846875
0.0,,0.8422057857898002
0.0,,0.8422057857898002
0.0,,0.8708403273662975
0.0,,0.8422057857898002
0.0,,0.9305773846875
0.0,,0.8564224195159132
0.0,,0.9305773846875
0.0,,0.9153279003553803
0.0,,0.8143660903226626
0.0,,0.8564224195159132
0.0,,0.9153279003553803
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8708403273662975
0.0,,0.9002904040880242
0.0,,0.8708403273662975
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.9305773846875
0.0,,0.9002904040880242
0.0,,0.8281878958625764
0.0,,0.8281878958625764
0.0,,0.8564224195159132
0.0,,0.9305773846875
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.8564224195159132
0.0,,0.8708403273662975
0.0,,0.9153279003553803
0.0,,0.9002904040880242
0.0,,0.8422057857898002
0.0,,0.8422057857898002
0.0,,0.9002904040880242
0.0,,0.9002904040880242
0.0,,0.8854620694005556
0.0,,0.8854620694005556
0.0,,0.9002904040880242
0.0,,0.9002904040880242
0.0,,0.8281878958625764
0.0,,0.9305773846875
